book_id,goodreads_book_id,best_book_id,work_id,books_count,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,title_length,authors_count,rating_deviation
9272,712807,712807,2991394,35,Sharon Creech,2002,Ruby Holler,eng,4.01,12438,13168,1010,135,570,3061,4720,4682,11,1,29073.78779465371
9273,7090290,7090290,7346398,8,Jen Lancaster,2010,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",eng,3.91,11826,12374,1014,214,785,2979,4377,4019,134,1,27806.533969613705
9274,17853024,17853024,24989806,40,Bernard Cornwell,2013,"The Pagan Lord (The Saxon Stories, #7)",en-US,4.34,8218,11684,787,28,131,1235,4791,5499,38,1,23109.693218076
9275,161415,161415,155787,29,"Zig Ziglar, Al Mayton",1974,See You at the Top,eng,4.25,8888,9314,209,160,319,1345,2687,4803,18,2,15267.82837663732
9276,25666046,25666046,45489184,26,Ian McGuire,2016,The North Water,eng,4.01,8732,13592,1861,229,563,2410,5987,4403,15,1,32080.629702766335
9277,64732,64732,2235106,30,Greg Bear,1987,"The Forge of God (Forge of God, #1)",eng,3.86,10085,11294,381,131,556,3076,4532,2999,35,1,28342.187696121837
9278,26214866,26214866,46196139,9,Robert Dugoni,2016,"In the Clearing (Tracy Crosswhite, #3)",eng,4.25,14051,14186,755,71,243,1832,6000,6040,38,1,29917.378859438883
9279,16130723,16130723,21955333,20,Brad Thor,2013,"Hidden Order (Scot Harvath, #12)",eng,4.1,7857,10835,724,116,351,1956,4317,4095,32,1,23727.989709275495
9280,111220,111220,977136,18,Alison Weir,1999,Eleanor of Aquitaine: A Life ,en-US,3.97,11325,11881,539,210,524,2520,4793,3834,29,1,27575.583500547094
9281,1524,1524,1881648,190,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",-458,"Agamemnon (Oresteia, #1)",eng,3.82,11515,11932,187,140,749,3486,4253,3304,24,5,28833.204512236003
9282,16280689,16280689,22382333,13,Kevin Hearne,2016,"Staked (The Iron Druid Chronicles, #8)",eng,4.23,9082,11879,904,55,256,1714,4789,5065,38,1,24761.36191346073
9283,31819,31819,32035,10,"David Baggett, Shawn E. Klein",2004,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,eng,4.45,9264,9316,82,197,274,955,1641,6249,54,2,9787.803907256333
9284,4800764,4800764,4865877,19,Maya Banks,2009,"Sweet Persuasion (Sweet, #2)",eng,4.09,16437,17668,671,255,843,3246,6041,7283,28,1,35339.15107086257
9285,16136599,16136599,21965206,48,"P.C. Cast, Kristin Cast",2014,"Redeemed (House of Night, #12)",eng,3.95,11604,13962,1294,524,997,2851,3881,5709,30,2,25552.994477868502
9286,21086818,21086818,40447706,27,Henry Marsh,2014,"Do No Harm: Stories of Life, Death and Brain Surgery",eng,4.22,7978,11850,1291,120,298,1689,4534,5209,52,1,23685.41789029536
9287,33356,33356,1647,35,Max Barry,2002,Jennifer Government,eng,3.65,9722,11600,1038,272,1010,3536,4450,2332,19,1,30160.655172413793
9288,126185,126185,3181772,63,David Baldacci,2001,The Christmas Train,eng,3.56,11424,13604,1652,445,1407,4566,4497,2689,19,1,34059.5483122611
9289,313267,313267,3140586,20,Christine Feehan,2004,"Dark Destiny (Dark, #13)",eng,4.29,14613,15410,236,83,370,2322,4828,7807,24,1,26941.823095392603
9290,52367,52367,1385264,19,"Frank Miller, Lynn Varley",2001,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",eng,3.21,11065,11603,641,1354,2085,3179,2769,2216,64,2,23433.164925450314
9291,145397,145397,297491,37,Katharine Hepburn,1991,Me: Stories of My Life,eng,3.87,9312,10704,509,301,643,2640,3724,3396,22,1,23806.45632286996
9292,95708,95708,92244,29,Neil A. Fiore,1988,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,eng,3.88,9396,10074,458,282,632,2435,3426,3299,94,1,21996.51738336311
9293,23214408,23214408,42756714,22,Anna Todd,2015,"After Ever Happy (After, #4)",en-US,4.08,12671,15124,1073,565,943,2339,4093,7184,28,1,24716.45503306004
9294,18232495,18232495,25675111,19,Joel C. Rosenberg,2014,The Auschwitz Escape,eng,4.32,7844,9534,1149,129,257,1062,3113,4973,20,1,16029.928034403189
9295,10541,10541,412584,28,Bill Bryson,1994,Made in America: An Informal History of the English Language in the United States,en-US,3.89,9638,10865,655,91,468,2844,4592,2870,81,1,27750.21075471698
9296,4887,4887,821815,75,"Alice  Miller, Ruth Ward",1979,The Drama of the Gifted Child: The Search for the True Self,en-GB,4.09,9563,10830,537,189,490,2025,3548,4578,59,2,21064.2035734072
9297,827497,827497,813221,3,Dale Wasserman,1970,One Flew Over the Cuckoo's Nest,eng,4.28,11142,11181,90,106,253,1432,3961,5429,31,1,20546.7077792684
9298,129327,129327,124552,156,H.P. Lovecraft,1941,The Case of Charles Dexter Ward,eng,4.2,10153,11366,436,75,318,1817,4227,4929,31,1,22926.368308991732
9299,645180,645180,955983,21,Austin Grossman,2007,Soon I Will Be Invincible,eng,3.68,9878,11359,1701,216,1022,3240,4548,2333,25,1,29744.70693899111
9300,33144,33144,1881683,46,Janet Fitch,2006,Paint it Black,eng,3.47,9092,9779,1027,568,1426,2871,2714,2200,14,1,21757.59485939258
9301,11429,11429,13886,19,Karen Kingsbury,2006,"Ever After (Lost Love, #2)",en-US,4.31,9685,9949,357,118,318,1303,2811,5399,26,1,15678.02333802392
9302,5068,5068,958782,49,Graham Swift,1996,Last Orders,eng,3.68,9349,10394,375,268,871,3042,3971,2242,11,1,26488.758506830865
9303,51715,51715,882883,82,"Roland Barthes, Annette Lavers",1957,Mythologies,eng,4.11,9325,10470,373,130,370,1838,4051,4081,11,2,22334.058901623688
9304,13270,13270,2301058,456,"Aristotle, Malcolm Heath",-335,Poetics,eng,3.81,10347,13141,557,231,982,3658,4502,3768,7,2,30720.243680846204
9305,12737118,12737118,17875348,41,Melanie Gideon,2008,Wife 22,eng,3.51,10793,11967,2343,362,1229,3998,4690,1688,7,1,32854.21527283363
9306,20871704,20871704,40210177,17,Colleen Oakley,2015,Before I Go,eng,3.79,8181,9539,1172,169,586,2597,3890,2297,11,1,24358.994004612643
9307,394841,394841,384365,19,Mike Lupica,2004,Travel Team,eng,4.06,8356,8484,728,157,356,1664,2946,3361,11,1,17337.040787364447
9308,11306,11306,1504838,18,Susan Cooper,1984,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),eng,4.29,11988,13225,642,169,386,1758,4102,6810,54,1,22291.864669187147
9309,12002819,12002819,16967344,21,Margot Livesey,2012,The Flight of Gemma Hardy,eng,3.59,12391,13187,2408,267,1153,4358,5293,2116,25,1,36289.39230530067
9310,125959,125959,681577,27,Ted Dekker,2006,"Saint (Paradise, #2)",en-US,4.04,10594,10881,373,117,562,2196,3873,4133,20,1,23092.939182060472
9311,60080,60080,375997,276,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",1785,Groundwork of the Metaphysics of Morals,eng,3.78,9104,10618,271,312,859,2736,3638,3073,39,3,24171.22707101149
9312,25614598,25614598,45310657,34,"Douglas Preston, Lincoln Child",2015,"Crimson Shore (Pendergast, #15)",eng,4.0,7174,10726,1307,115,510,2200,4338,3563,31,2,24862.66091739698
9313,541024,541024,988613,79,Theodore Sturgeon,1953,More Than Human,eng,3.98,10733,12048,544,188,634,2515,4548,4163,15,1,26822.707672642762
9314,20318201,20318201,28157628,4,"James Patterson, Michael Ledwidge",2014,"Burn (Michael Bennett, #7)",eng,3.88,6866,11452,882,190,650,2884,4397,3331,26,2,27355.3343311212
9315,11996019,11996019,16960201,5,Donna Russo Morin,2012,The King's Agent,en-US,3.81,8250,8254,63,426,786,1905,1949,3188,16,1,14662.741184880058
9316,426030,426030,415088,13,Dee Henderson,2002,The Healer (O'Malley #5),eng,4.4,11245,11831,260,43,176,1428,3516,6668,24,1,18664.21802045474
9317,4633,4633,1153954,97,Ernest Hemingway,1970,Islands in the Stream,eng,3.86,9608,10717,513,168,659,2792,3933,3165,21,1,25263.336625921434
9318,359461,359461,349583,17,Dee Henderson,2001,The Guardian (O'Malley #2),eng,4.4,11474,12163,348,34,165,1423,3762,6779,26,1,19620.186730247475
9319,8163161,8163161,7051029,11,Bisco Hatori,2009,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",eng,4.54,10743,10823,92,75,167,947,2233,7401,71,1,12039.959107456343
9320,604635,604635,950536,69,"Erlend Loe, Tor Ketil Solberg",1996,Naïve. Super,eng,3.89,8642,11338,502,243,721,2559,4346,3469,12,2,26265.41981125419
9321,8110748,8110748,12905719,11,"Meca Tanaka, 田中メカ",2007,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),jpn,4.23,11232,11437,90,182,550,1880,2691,6134,55,2,17328.911647285127
9322,6261270,6261270,6444479,31,Andy Andrews,2009,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",eng,4.17,8335,9980,1369,142,530,1628,2870,4810,66,1,17288.579819639275
9323,11324,11324,3257831,47,Iris Murdoch,1954,Under the Net,eng,3.76,9506,10082,434,274,790,2716,3618,2684,13,1,23931.091085102165
9324,12039943,16241160,17006585,37,John Lanchester,2012,Capital,eng,3.68,4961,9885,1198,217,731,2865,4229,1843,7,1,26760.612220536164
9325,11551045,11551045,16491019,17,"P.C. Cast, Kristin Cast",2012,"Lenobia's Vow (House of Night Novellas, #2)",en-US,4.16,12649,13524,636,163,561,2520,3946,6334,43,2,24309.50176279207
9326,28262024,28262024,48302181,20,Elle Kennedy,2016,"The Goal (Off-Campus, #4)",eng,4.05,14560,17981,2126,166,698,3503,7282,6332,25,1,40872.81074745565
9327,2358870,2358870,37441,2,Eoin Colfer,2003,"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",en-US,4.29,10692,10940,121,198,367,1466,2973,5936,52,1,16833.002979890312
9328,11913681,11913681,16873088,9,Shana Norris,2011,"The Boyfriend Thief (Stolen Kiss, #1)",eng,3.74,12080,12522,579,323,1078,3814,3627,3680,37,1,27788.209413831653
9329,12782865,12782865,17929545,39,Peter  May,2011,"The Lewis Man (The Lewis Trilogy, #2)",eng,4.2,7870,11467,1091,66,230,1582,5081,4508,37,1,25470.165640533705
9330,62233,62233,60460,43,Terry Brooks,2007,"The Elves of Cintra (Genesis of Shannara, #2)",eng,4.09,10663,11920,340,78,364,2333,4773,4372,45,1,26746.92389261745
9331,28248,28248,1293083,37,Trudi Canavan,2005,"Priestess of the White (Age of the Five, #1)",eng,3.84,10552,12754,397,260,884,3194,4702,3714,44,1,29903.296013799594
9332,12760903,12760903,17903513,8,Jessica Sorensen,2011,"The Vision (Fallen Star, #3)",eng,4.15,12519,12785,380,119,440,2260,4516,5450,28,1,25611.28140398905
9333,763594,763594,1020651,52,Robert Ludlum,1976,The Gemini Contenders,eng,3.87,10428,10763,110,92,505,3032,4231,2903,21,1,26943.21860169098
9334,330944,330944,2422355,48,Conn Iggulden,2005,"The Field of Swords (Emperor, #3)",en-US,4.26,9293,10673,211,50,173,1397,4345,4708,33,1,21873.46556544552
9335,6049585,6049585,6225216,22,Blake Crouch,2009,Abandon,en-US,3.74,4713,11390,1165,313,958,3051,4169,2899,7,1,27437.01260755048
9336,85425,85425,3236458,38,Linda Fairstein,1996,"Final Jeopardy (Alexandra Cooper, #1)",en-US,3.9,11250,11952,371,236,559,3002,4556,3599,37,1,28117.40560575636
9337,55229,55229,53827,12,Jay Winik,2001,April 1865: The Month That Saved America,eng,4.15,8850,9240,359,156,379,1458,3184,4063,40,1,17718.348593073595
9338,7159016,7159016,7461960,18,Jessica Verday,2010,"The Haunted (The Hollow, #2)",en-CA,4.15,12890,13480,626,258,682,2271,3829,6440,28,1,23241.53872403561
9339,595822,595822,582516,20,Dee Henderson,2001,The Protector (O'Malley #4),eng,4.38,10704,11299,216,32,171,1440,3523,6133,27,1,18729.093956987344
9340,25893582,25893582,43223043,33,Julie Buxbaum,2016,Tell Me Three Things,eng,4.1,15565,18097,3127,218,573,3140,7359,6807,20,1,39789.980698458305
9341,561403,561403,1744923,24,Cecily von Ziegesar,2005,"The It Girl (It Girl, #1)",eng,3.66,11929,12276,416,484,1215,3672,3547,3358,25,1,27155.02770935158
9342,263149,263149,255087,37,Lynsay Sands,2003,Single White Vampire (Argeneau #3),eng,4.16,16618,18616,696,159,602,3365,6388,8102,34,1,36698.3360850881
9343,1111600,1111600,1098573,2,Robert Jordan,1990,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",eng,4.37,9031,9139,129,166,257,970,2360,5386,51,1,12705.31671189408
9344,26324,26324,1386563,52,Daniel Goleman,2006,Social Intelligence: The New Science of Human Relationships,eng,3.97,8670,9395,315,141,465,2095,3566,3128,59,1,21343.634715274082
9345,17903381,17903381,22010619,2,"HaveYouSeenThisGirL, Jan Irene Villar",2013,Diary ng Panget,fil,4.4,7016,7045,401,294,297,638,891,4925,15,2,5785.895386799148
9346,8437379,8437379,13300953,30,Susan Elizabeth Phillips,2010,"Call Me Irresistible (Wynette, Texas #5)",eng,4.07,15449,17558,1327,160,661,3445,6836,6456,40,1,38846.90847818658
9347,289029,289029,24948200,38,Robin S. Sharma,1999,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,eng,3.93,7174,10056,586,181,542,2261,3889,3183,74,1,23247.512637231503
9348,659546,659546,3057249,31,Jennifer McMahon,2007,Promise Not to Tell,eng,3.62,11775,12785,1478,176,1137,4278,4915,2279,19,1,34596.51127884239
9349,10790376,10790376,15702658,16,Debora Geary,2011,"A Modern Witch (A Modern Witch, #1)",eng,3.73,11264,11475,1018,571,1155,2728,3407,3614,35,1,23556.304727668845
9350,56466,56466,55027,36,Andy Andrews,2002,The Traveler's Gift: Seven Decisions that Determine Personal Success,eng,4.1,8055,9715,1330,265,547,1647,2795,4461,68,1,16956.39593412249
9351,17973653,25943219,25197486,13,Elle Casey,2013,"Shine Not Burn (Shine Not Burn, #1)",eng,4.07,14739,19553,1873,318,812,3343,7807,7273,35,1,42568.92981690789
9352,155370,155370,1264290,11,Margaret Peterson Haddix,2005,Double Identity,eng,4.01,12978,13848,1287,144,782,3061,4623,5238,15,1,29100.901247833623
9353,17673271,17673271,24671761,10,"Si Robertson, Mark Schlabach",2013,Si-cology 1: Tales and Wisdom from Duck Dynasty’s Favorite Uncle,eng,3.94,7329,8058,732,379,488,1649,2270,3272,64,2,14629.970280466618
9354,10803806,10803806,15717191,19,Tom Angleberger,2011,"Darth Paper Strikes Back (Origami Yoda, #2)",eng,4.12,10798,11099,847,322,467,1811,3461,5038,43,1,19895.38957383548
9355,9166877,9166877,14046028,27,Kady Cross,2011,"The Girl in the Steel Corset (Steampunk Chronicles, #1)",eng,3.81,17825,19547,2460,665,1590,4603,6659,6030,55,1,42965.35243617946
9356,1820716,1820716,1820311,96,Daniel Glattauer,2006,"Gut gegen Nordwind (Gut gegen Nordwind, #1)",ger,3.88,6874,13682,1513,402,1018,2983,4676,4603,43,1,29292.56213711446
9357,122756,122756,1207057,26,"James Lincoln Collier, Christopher Collier",1974,My Brother Sam Is Dead,eng,3.39,12817,13445,1556,920,1776,4368,3894,2487,22,2,31316.314879137226
9358,72623,72623,70297,42,Linda Howard,1994,Dream Man,eng,4.04,14604,15373,504,201,674,3219,5478,5801,9,1,32721.92674949587
9359,91017,91017,87825,39,Tom Holland,2003,Rubicon: The Last Years of the Roman Republic,eng,4.17,9224,10596,652,94,283,1609,4369,4241,45,1,22781.171226878065
9360,71823,71823,9813536,26,Stephen King,1996,"The Green Mile, Part 6: Coffey on the Mile",eng,4.55,11936,12572,180,34,124,976,3237,8201,42,1,16097.811613108493
9361,170171,170171,939042,25,Laurie Halse Anderson,2002,Catalyst,en-US,3.62,13840,14722,1354,309,1534,4769,4987,3123,8,1,37018.680657519355
9362,5618698,5618698,5790090,13,Molly Harper,2009,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",en-US,3.92,18122,19307,1578,425,1067,4412,7074,6329,46,1,43246.559042834204
9363,31334,31334,1006203,15,"Anne Rice, Anne Rampling",1986,Belinda,en-US,3.6,10018,12053,290,565,1467,3507,3187,3327,7,2,25642.980154318426
9364,8449698,8449698,13313623,30,Eloisa James,2011,"When Beauty Tamed the Beast (Fairy Tales, #2)",eng,4.06,16245,18119,1627,206,706,3524,7015,6668,45,1,39843.90005739831
9365,8720415,8720415,13593335,18,Richard Paul Evans,2011,"Miles to Go (The Walk, #2)",eng,4.27,9654,10767,1196,60,179,1468,4190,4870,26,1,21468.531539890406
9366,107781,107781,2643640,51,Julie Garwood,1991,"The Gift (Crown's Spies, #3)",eng,4.17,13977,15027,420,122,490,2783,4969,6663,28,1,29089.38700938311
9367,12959045,12959045,18116420,13,Derf Backderf,2012,My Friend Dahmer,eng,3.88,11563,12333,1874,232,683,2802,5190,3426,16,1,30305.268956458283
9368,107783,107783,3245791,40,Julie Garwood,1988,"The Lion's Lady (Crown's Spies, #1)",eng,4.16,15614,17150,564,123,586,3129,5929,7383,35,1,34158.31247813412
9369,23245594,23245594,42788872,11,Mary Kay Andrews,2015,Beach Town,eng,3.58,8827,10785,1017,192,1034,3742,4007,1810,10,1,29134.419128419104
9370,10295484,10295484,15197369,6,Cindy C. Bennett,2010,Heart on a Chain,en-GB,4.04,16007,16339,1003,455,878,2906,5429,6671,16,1,31741.081434604323
9371,7987,7987,801181,25,Brian Jacques,1999,"The Legend of Luke (Redwall, #12)",eng,3.99,12658,13412,165,88,567,3365,4817,4575,33,1,30414.69556218312
9372,646195,646195,632345,54,"Dick King-Smith, Maggie Kneen",1983,Babe: The Gallant Pig,eng,4.05,11229,11965,319,204,531,2647,3659,4924,21,2,23441.107668198914
9373,8152697,8152697,6683959,17,Wally Lamb,2009,Wishin' and Hopin',eng,3.52,10966,11900,1775,256,1282,4327,4062,1973,18,1,31541.34899159664
9374,13152668,13152668,18330806,14,Jack McCallum,2012,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",eng,4.16,8000,8420,402,175,297,1302,2846,3800,144,1,15715.416532066509
9375,914211,914211,899306,23,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",2007,Influencer: The Power to Change Anything,en-GB,3.98,8036,8696,470,150,453,1877,3133,3083,40,5,18924.752654093834
9376,116982,116982,1837346,56,Roger Zelazny,1976,The Hand of Oberon (The Chronicles of Amber #4),eng,4.19,12627,13401,231,48,311,2292,5090,5660,47,1,27816.301782702787
9377,7828781,7828781,10885390,18,Maya Banks,2010,"No Place to Run (KGI, #2)",eng,4.29,16649,17974,804,82,364,2378,6569,8581,25,1,34062.67705908535
9378,106124,106124,1851224,27,"Jeff Smith, Steve Hamaker",1997,"The Dragonslayer (Bone, #4)",eng,4.33,11044,11356,416,78,270,1520,3450,6038,27,2,18828.98850651638
9379,34451,34451,389572,43,Joel Fuhrman,2003,Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss,eng,4.12,7274,10743,1193,137,480,1819,3818,4489,73,1,21558.209267429953
9380,11738128,11738128,16687336,28,Tessa Dare,2012,"A Week to Be Wicked (Spindle Cove, #2)",eng,4.12,14615,16273,1381,176,561,2896,6130,6510,38,1,34160.12024580594
9381,20575434,20575434,39843440,20,Ann M. Martin,2014,Rain Reign,eng,4.21,11872,12627,2290,234,328,1709,4697,5659,10,1,24343.450833135343
9382,207365,207365,200700,28,Karen Chance,2007,"Claimed By Shadow (Cassandra Palmer, #2)",en-US,3.98,18318,19203,610,243,917,4419,7039,6585,40,1,43009.69457584752
9383,200963,200963,1284559,11,"Susan S. Adler, Renée Graef, Nancy Niles",1986,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",eng,3.95,15460,15997,266,336,921,4091,4510,6139,62,3,31824.86879727449
9384,3419808,3419808,3460278,60,Sebastian Barry,2008,The Secret Scripture,eng,3.75,9565,12710,2117,324,973,3210,5189,3014,20,1,32012.935680566483
9385,6911529,6911529,7137063,9,"Greg Rucka, J.H. Williams III, Rachel Maddow",2010,Batwoman: Elegy,eng,4.16,11001,11494,591,291,477,1761,3557,5408,15,3,20180.5125317557
9386,764073,764073,2592921,39,Julie Otsuka,2002,When the Emperor Was Divine,eng,3.7,11529,13268,2079,182,900,4049,5737,2400,27,1,36717.6044317154
9387,17254035,17254035,23845708,12,Sophie Jordan,2013,"Foreplay (The Ivy Chronicles, #1)",eng,3.94,14461,15668,1491,298,795,3385,6232,4958,33,1,36380.522205769725
9388,37296,37296,1387061,33,John Sandford,1994,"Night Prey (Lucas Davenport, #6)",eng,4.14,11975,13885,297,39,183,2447,6298,4918,32,1,32865.910975873245
9389,192888,192888,1576206,122,Dorothy L. Sayers,1926,"Clouds of Witness (Lord Peter Wimsey, #2)",eng,4.04,12013,13682,717,83,364,3076,5618,4541,41,1,32350.699479608244
9390,1176884,1176884,1164674,22,Stephanie Bond,2006,"Body Movers (Body Movers, #1)",eng,3.84,10719,11615,583,277,707,3007,4218,3406,29,1,27035.306207490314
9391,40136,40136,3089003,17,Anthony Bourdain,2005,"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones",eng,3.75,8021,9260,734,68,504,2944,3941,1803,71,1,25540.72354211663
9392,29906980,29906980,50281866,2,George Saunders,2017,Lincoln in the Bardo,eng,3.93,20373,24013,5354,996,1809,4186,7887,9135,20,1,46733.83209469871
9393,7745031,7745031,10567916,30,William Gibson,2010,"Zero History (Blue Ant, #3)",eng,3.93,10394,11730,1017,172,573,2530,5049,3406,27,1,28765.381832907075
